Month,Day,Year,Danger Message
January,20,2023,"The avalanche danger is MODERATE at the upper elevations where you may find pockets of sensitive wind-drifted snow. Avoid traveling underneath or along the edge of corniced ridgelines as large cornices may easily break off. Long-running sluffs are also possible in steep terrain. 
There is a LOW danger at mid and low elevations.


Before kicking a cornice, performing a ski cut, or dropping onto a steeper slope, watch for others below you."
January,19,2023,"The avalanche danger is MODERATE at all upper and mid-elevation slopes where freshly formed wind drifts, and both soft slab and dry loose avalanches within the new snow are the main avalanche problems. The avalanche danger is LOW at the lower elevations where there has been less new snow. Evaluate snow and terrain carefully today.



Practice safe travel techniques, exposing only one person at a time to steep terrain over 30 degrees. Even a small avalanche could entrain a large amount of snow today, think about where a rider might end up if swept off their feet."
January,18,2023,"The avalanche danger is MODERATE at all upper and mid-elevation slopes where freshly formed wind drifts, and both soft slab and dry loose avalanches within the new snow are the main avalanche problems. The avalanche danger is LOW at the lower elevations where there has been less new snow. Evaluate snow and terrain carefully today.


If the sun comes out this afternoon it wouldn't take much for the cold new snow to warm quickly, become wet, and begin producing wet loose avalanches on low-elevation slopes and steep solars."
January,17,2023,"The avalanche danger is CONSIDERABLE at upper elevations where there will be more wind drifting. You can expect to trigger avalanches in the new snow on all aspects. The avalanche danger is MODERATE at mid and lower elevations where there has been less new snow. 


With increased snowfall rates throughout morning, I would expect to see natural and human triggered avalanches running on density changes in the new snow."
January,16,2023,"The avalanche danger is CONSIDERABLE at mid and upper elevations, where you can expect to trigger small avalanches in the new snow on all aspects over 30 degrees. The avalanche danger is MODERATE at lower elevations.  


New and wind drifted snow avalanches are more than enough to catch, carry, and bury a rider.



There is  uncertainty in today's forcast for the Provo area moutains, IF the storms stays on a southerly track then I would expect the Provo area mountains to get more wind and snow. IF the temperatures warm up and the sun pops out I would expect to see wet loose avalanches.  In particular watch out for loose dry avalanches above ice climbing routes. 


Today is a day to assess and re-assess."
January,15,2023,"****1pm UPDATE****
The AVALANCHE DANGER in the PROVO MOUNTAINS is now HIGH DANGER.  Natural and human triggered avalanches are very likely.
Travel in avalanche terrain in not recommended.  Avoid being below low long running avalanche paths. 


As of 1pm, the Provo mountains have been pounded with heavy snowfall (2' of new snow and 2.50"" snow-water-equivalent) and strong southerly winds."
January,14,2023,"Areas of MODERATE DANGER exist for triggering soft and hard slabs of wind blown snow.  In isolated areas on northwest to easterly facing slopes, it may be possible to trigger a large avalanche that steps into older weak layers from November."
January,13,2023,"The avalanche danger is MODERATE on all slopes. Watch for fresh wind drifts 6-12"" thick at the upper elevations. On aspects facing northwest through north and east at the mid and upper elevations, avalanches may break down several feet deep and hundreds of feet wide.
Warm temperatures may cause both natural and human-triggered small, wet-loose avalanches on all aspects at the low and mid elevations."
January,12,2023,"The avalanche danger is CONSIDERABLE at all upper elevations and mid-elevation aspects where heavy snowfall and strong winds have created dangerous avalanche conditions. New snow and wind-drifted snow avalanches may step down into older facets, leading to large and destructive avalanches.
The avalanche danger is MODERATE at all lower elevations due to the overhead hazard and recent heavy rain. 


Avoid travel below steep terrain as avalanches have the potential to run into lower elevation flat areas near trailheads or overrun ice climbing routes."
January,11,2023,"The avalanche danger is HIGH at all upper and mid elevations where heavy snowfall, heavy rain, and strong winds have created very dangerous avalanche conditions. New snow and wind-drifted snow avalanches may step down into older facets, leading to large and destructive avalanches.
The avalanche danger is HIGH at all lower elevations due to the overhead hazard and heavy rain. Yesterday, a very large hard slab avalanche hit the Provo River.


Avoid travel below steep terrain as avalanches have the potential to run into lower elevation flat areas near trailheads or overrun ice climbing routes."
January,10,2023,"The avalanche danger is HIGH at upper elevations where natural avalanches are occurring. The avalanche danger is HIGH in mid elevation terrain because of overhead hazard and at lower elevations because of heavy rain and reported wet loose avalanches already hitting the highway. 


Travel in or below avalanche terrain is not recommended.


Avoid travel below steep terrain as avalanches have the potential to run into lower elevation flat areas near trailheads or overrun ice climbing routes."
January,09,2023,"A MODERATE avalanche danger exists on all steep slopes where you may find areas of wind drifted snow. A LOW danger exists at low elevation west-south-southeast aspects. 
Human triggered wind-drifted snow avalanches 1-2' deep are possible.  In isolated areas you may trigger an avalanche 2-7' deep on the buried persistent weak layer."
January,08,2023,"A MODERATE avalanche danger exists on all steep slopes with fresh soft slabs of wind drifted snow.  Human triggered avalanches 1-2' deep are possible.  In isolated terrain, it may be possible to trigger avalanches down to deeper weak layers.  
Remember that safe travel habits save lives: 

Make and communicate a plan
One at a time through steep terrain
Practice avalanche rescue"
January,07,2023,"Areas of CONSIDERABLE avalanche danger exist in steep terrain.  Any new snow avalanche may step down into older snow layering, particularly on steep northwest to easterly facing aspects.  Conservative decision making remains essential today."
January,06,2023,"The avalanche danger is CONSIDERABLE on all upper elevation aspects and mid-elevation aspects facing northwest through north and east where human-triggered avalanches are likely and natural avalanches possible. The avalanche danger is MODERATE on all other aspects where human-triggered avalanches are possible. The avalanche danger could quickly rise to HIGH during any period of high precipitation intensity. 
On slopes where there is a deeply-buried persistent weak layer, especially mid and upper elevation aspects facing northwest through north and east, avalanches may break down several feet deep, leading to large and destructive avalanches. 


Fortunately there is great riding on slopes less steep than 30 degrees away from avalanche terrain."
January,05,2023,"The avalanche danger is CONSIDERABLE at upper elevation aspects facing west through north through southeast and mid-elevation aspects facing northwest, through north, through east where avalanches may step down into older facets, leading to large and destructive avalanches. 
On the remaining upper and mid-elevation aspects, and low elevation aspects facing northwest, through the north, and through east where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE. 


Today, natural avalanches are possible and human-triggered avalanches are likely. 


While the avalanche danger is not as obvious as it was a few days ago, avalanche conditions remain dangerous. There is great riding to be had on slopes less steep than 30 degrees."
January,04,2023,"The avalanche danger is CONSIDERABLE at all upper elevations and at mid-elevation aspects facing west through north through southeast where avalanches may step down into older facets, leading to large and destructive avalanches. At all lower elevations and mid-elevation aspects facing southwest, and south where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE. 


Today, natural avalanches are possible and human-triggered avalanches are likely. 


While the avalanche danger is not as obvious as it was a few days ago, avalanche conditions remain dangerous. There is great riding to be had on slopes less steep than 30 degrees."
January,03,2023,"The avalanche danger is CONSIDERABLE at all mid and upper elevations and at lower elevations northwest-north-east where avalanches may step down into older facets, leading to large and destructive avalanches.  At lower elevation west-south-southeast aspects where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE.  


Today, natural avalanches are possible and human triggered avalanches are likely. 


This is a day when the avalanche danger is not as obvious as it was even a few days ago. Assess slopes carefully as we have just had a lot of new snow and things are settling out. With overcast skies and bit of fluff overnight there is still good riding to be had on slopes less than 30 degrees and that's where I will be headed today."
January,02,2023,"Dangerous Avalanche Conditions exist. Avoid traveling on or underneath slopes over 30 degrees.


The avalanche danger remains HIGH. Natural and human triggered avalanches are likely. On northwest through easterly facing aspects, avalanches may step down into older facets, leading to large and destructive avalanches.  



Yesterday ski area and road operations reported large avalanches 4-6' deep and up to 600' wide running on the buried November facets.  These avalanches would be unsurvivable."
January,01,2023,"THE DANGER IN THE PROVO MOUNTAINS IS EXTREME. LARGE, LONG RUNNING DESTRUCTIVE AVALANCHES ARE EXPECTED.
AVOID ALL AVALANCHE TERRAIN.
AVOID THE RUNOUTS OF STEEP AVALANCHE PATHS."
December,31,2023,"The avalanche danger is MODERATE on steep slopes that face northwest, north, northeast, east, and southeast for shallow soft or hard slabs of wind-drifted snow. Human-triggered avalanches are possible.
You will find a LOW avalanche danger out of the wind-effected snow where human-triggered avalanches are unlikely."
December,30,2023,"The avalanche danger is MODERATE on steep slopes that face northwest, north, northeast, east, and southeast for shallow soft or hard slabs of wind-drifted snow. Human-triggered avalanches are possible.
You will find a LOW avalanche danger out of the wind-effected snow where human-triggered avalanches are unlikely."
December,29,2023,"The avalanche danger is LOW and traveling with normal caution is advised when traveling in avalanche terrain. Watch for sluffing in the dry/loose snow surface on steep shady slopes and in isolated areas at the mid and upper elevations, you may encounter shallow slabs of wind-drifted snow."
December,28,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. Isolated shallow, soft, or hard slabs of wind-drifted snow may exist in exposed terrain at the upper elevations. Soft slabs may exhibit shooting cracks and are typically sensitive to triggers. Meanwhile, hard slabs can be smooth and round, releasing once well onto the slope.
In wind-protected terrain, the possibility of triggering loose sluffs that can catch and carry a skier or rider down the slope remains."
December,27,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the upper elevations. In the more wind-protected terrain, you may be able to trigger shallow loose sluffs that will be enough to catch and carry a skier or rider down the slope. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,26,2023,"The avalanche danger is LOW. Although avalanches are unlikely, watch for small avalanches in isolated areas, including
- pockets of wind-drifted snow at the upper elevations 6-10"" thick;
- sluffing in the loose snow on steep and sustained aspects."
December,25,2023,"The avalanche danger is LOW. Although avalanches are unlikely, watch for small avalanches in isolated areas, including
- pockets of wind-drifted snow at the upper elevations that are up to 6"" thick;
- sluffing in the loose snow on steep and sustained aspects."
December,24,2023,"Today, the avalanche danger is MODERATE across all upper elevations for wind-drifted Snow. Here, you can find soft slabs of wind-blown snow that could be sensitive to the weight of riders. Be on the lookout and avoid areas with fresh drifts of wind-blown snow."
December,23,2023,"The avalanche danger will likely rise to MODERATE across the mid and upper elevations as a small storm impacts the mountains of northern Utah.   


Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,22,2023,"The avalanche danger is LOW and natural and human-triggered avalanches are unlikely. 



Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,21,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the mid and upper elevations. Wet-loose avalanches should remain on your radar in damp or punchy, unsupportable areas that received rain yesterday and another poor overnight refreeze. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,20,2023,"Overall, the avalanche danger is generally LOW and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the mid and upper elevations. Wet-loose avalanches should remain on your radar in damp or punchy, unsupportable areas that received rain yesterday and another poor refreeze. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,19,2023,"The overall avalanche danger is LOW.  If you're traveling along the ridgelines, look for isolated shallow soft slabs of wind drifted snow.  Wet loose avalanches should also remain on your radar in damp or punchy, unsupportable areas that received another poor refreeze.  Remember that risk is inherent in mountain travel."
December,18,2023,"I expect the avalanche danger to rise to MODERATE on steep wind drifted slopes in the upper elevations today.  It will be possible to trigger shallow soft slabs of wind drifted snow, primarily on west to north to southeast facing slopes.  The wild card - and I can't believe I'm writing this near the Solstice - involves the possibility of shallow wet sluffs today on many aspects."
December,17,2023,"The avalanche danger is LOW, and triggering an avalanche is unlikely. Watch for unstable snow on isolated terrain features. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-4' deep exists."
December,16,2023,"The avalanche danger is LOW, and triggering an avalanche is unlikely. Watch for unstable snow on isolated terrain features. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-4' deep exists."
December,15,2023,"The avalanche danger is LOW and triggering an avalanche is unlikely. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-3' deep exists."
December,14,2023,"The avalanche danger is MODERATE on slopes over 30° in mid and upper west-north-east elevation and upper elevation southeast facing terrain. Areas with a thinner snowpack are where it would be possible to trigger an avalanche 1-3' deep failing into the older faceted snow. The avalanche danger is LOW at lower elevations and in mid-elevation southerly facing terrain.

Yesterday's strong winds transported loose surface snow into stiff wind-slabs. This problem will be easy to see; look for and avoid smooth, pillowy, or rounded piles of snow. Today, I will be staying away from steeper terrain (over 30°) with wind loading  as an avalanche involving wind slabs on top of a PWL would be dangerous."
December,13,2023,"The avalanche danger is MODERATE on steep slopes in the mid and upper west-north-east elevation and upper elevation southeast facing terrain where it will be possible to trigger an avalanche 1-3' deep stepping into the old faceted snow from early season or trigger a wind-drifted snow avalanche in the highest elevation terrain.


Last night's easterly winds will have transported loose surface snow into stiff wind-slabs. Avoid smooth, pillowy, or rounded piles of snow in steep terrain as any wind-drifted avalanche could be the extra weight needed to trigger a deeper avalanche failing into old faceted snow.


The avalanche danger is LOW at lower elevations and in mid-elevation southerly facing terrain."
December,12,2023,"Areas of MODERATE danger exist in steep terrain of the mid and upper elevations.
On these westerly to northerly to easterly facing aspects, it will still be possible to trigger an avalanche 1-3' deep stepping into the old faceted snow from early season. Cracking and collapsing may or may not accompany unstable slopes.  It may be possible to trigger shallow soft slabs of wind drifted snow on wind loaded slopes. 
A LOW avalanche danger exists on many southerly aspects and on all low elevation slopes."
December,11,2023,"A MODERATE avalanche danger exists in much of the steep terrain of the mid and upper elevations. On westerly to northerly to easterly facing aspects it will still be possible to trigger an avalanche 1-4' deep stepping into the old faceted snow from early season. Cracking and collapsing may or may not accompany unstable slopes. Avalanches may still be triggered at a distance.
A LOW avalanche danger exists on many southerly aspects and on all low elevation slopes."
December,10,2023,"Across all upper elevations, you will find a MODERATE avalanche danger for wind-drifted snow where soft slabs 1-2 feet deep could be sensitive to the weight of humans. 

The avalanche danger is MODERATE on steep west-to-north and east-facing slopes above 8000' as well as southeast-facing slopes above 9500' where it's possible to trigger a slab avalanche that could break 1-3 feet deep and hundreds of feet wide because of a buried persistent weak layer.
Natural avalanches are unlikely, while human-triggered avalanches are possible."
December,09,2023,"Today the avalanche danger is MODERATE at mid and upper elevations. On most aspects at these elevations, there is a persistent weak layer that could fracture and produce a big avalanche. 
The danger is MODERATE on south facing slopes where new snow may sluff or produce shallow soft slabs. 


Low elevations have a LOW danger and avalanches are unlikely."
December,08,2023,The avalanche danger is CONSIDERABLE on upper elevation aspects facing northwest through north and southeast. The avalanche danger is MODERATE at the mid elevations and upper elevation aspects facing west and south. There is a LOW avalanche danger at the low elevations.
December,07,2023,"Avalanche danger is CONSIDERABLE on steep upper-elevation slopes facing northwest through north to southeast. Natural and human-triggered avalanches may break 2-5 feet deep and span several hundred feet wide, failing on a persistent weak layer of faceted snow. These are dangerous avalanche conditions. A MODERATE danger exists on the remaining upper and mid-elevation slopes facing northwest through north to southeast. 


The north-facing slopes harboring old, weak faceted snow surfaces are not to be messed with. Careful snowpack evaluation, cautious route-finding, and conservative decision-making will be essential today."
December,06,2023,"Avalanche danger is CONSIDERABLE on steep upper-elevation slopes facing west through north to southeast and on steep mid-elevation slopes facing west through north to east. Natural and human-triggered avalanches may break 2-5 feet deep and span several hundred feet wide, failing on a persistent weak layer of faceted snow. There is a MODERATE danger on the remaining upper and mid-elevation slopes. The low-elevation slopes have a LOW danger.


The north-facing slopes harboring old, weak faceted snow surfaces are not to be messed with. Avoid slopes 30° degrees and steeper at mid and upper elevations where this weak snow exists."
December,05,2023,"The avalanche danger is HIGH on slopes that face northwest, north, northeast, east, and southeast. Today's travel advice is straightforward: TRAVELING IN AVALANCHE TERRAIN IS NOT RECOMMENDED. 

TODAY HAS AVALANCHE ACCIDENT WRITTEN ALL OVER IT. PLEASE AVOID AVALANCHE TERRAIN!"
December,04,2023,"The avalanche danger is HIGH on steep slopes across the mid and upper elevations. The danger is CONSIDERABLE on many steep slopes. Today's travel advice is straightforward: TRAVELING IN AVALANCHE TERRAIN IS NOT RECOMMENDED. This includes being below avalanche terrain. 

TODAY AND TOMORROW HAS AVALANCHE ACCIDENT/FATALITY WRITTEN ALL OVER IT. PLEASE AVOID AVALANCHE TERRAIN!"
December,03,2023,"AVALANCHES ARE OCCURRING NOW. 
The avalanche danger is HIGH on many slopes of the mid and upper elevations.  The danger is CONSIDERABLE on many slopes down low.  
Avalanches can be triggered at a distance and trigger other avalanches in adjacent terrain.  
The TRAVEL ADVICE is easy today: Travel in avalanche terrain is not recommended.  This includes below avalanche terrain.  Remember that traumatic injury is likely with any avalanche involvement this early season."
December,02,2023,"Dangerous avalanche conditions exist and they will only become more dangerous overnight and into tomorrow.
A CONSIDERABLE avalanche danger exists primarily on steep wind drifted northerly to easterly facing aspects at the upper elevations. Human triggered avalanches 1-3' deep are likely and may be triggered at a distance (remotely). Some natural avalanches are possible due to the wind. A MODERATE avalanche danger exists on all other mid-elevation slopes. Remember that traumatic injury is likely with any avalanche involvement this early season."
December,01,2023,"The avalanche danger will rise to MODERATE this afternoon on upper elevation slopes facing north and east with increasing snowfall and wind. Watch for rapidly changing conditions, especially during any period of heavier snowfall or increased winds.



The safest riding options will be on southerly-facing slopes where there are no buried weak layers.




Expect an increasing avalanche danger this weekend."
November,30,2023,"Watch for changing weather as a series of winter storms make an appearance on Friday. This storm could overload an already weak snowpack and make for trickier avalanche conditions.

For now, steep slopes on the shady half of the compass that look smooth and free of rocks will be the most suspect.  Dig down to assess if you have weak sugary crystals underneath a thicker slab of new or wind-loaded snow before committing to a slope.  Any avalanche that you may trigger could mean a nasty ride through rocky terrain. 


This update is from 0615AM Thursday November 30, 2023."
November,27,2023,"The high elevation shady slopes that were holding October and November snow are the places where you could run into an avalanche problem. Steep slopes on the north half of the compass that look smooth and free of rocks will be the most suspect slopes.  Dig down to assess if you have weak sugary crystals underneath a thicker slab of new or wind-loaded snow before committing to a slope.  Any avalanche that you may trigger could mean a nasty ride through rocky terrain. 

We are issuing intermittent snow and weather updates as our 2023-24 season snowpack builds, this update is from 0730AM Monday November 27, 2023."
November,25,2023,"Update for Saturday, November 25 at 6:40 AM
Today, we can expect dry-loose avalanches and small new snow soft slab avalanches across all aspects and elevations. On mid and upper-elevation northerly-facing slopes, it will be possible for a human to trigger an avalanche 1-3' deep that fails deeper in the snowpack on fragile faceted snow.
Evaluate the snow and terrain carefully; identify features of concern. Natural avalanches will be unlikely; human-triggered avalanches will be possible."
November,24,2023,"Update for Friday, November 24 at 7:10 AM
Today, we can expect dry-loose avalanches and small new snow soft slab avalanches across all aspects and elevations. On mid and upper-elevation northerly-facing slopes, it will be possible for a human to trigger an avalanche 1-3' deep that fails deeper in the snowpack on fragile faceted snow.
Evaluate the snow and terrain carefully; identify features of concern. Natural avalanches will be unlikely; human-triggered avalanches will be possible."
November,22,2023,"Update for Wednesday, November 22 at 5 PM
The National Weather Service has issued a Winter Weather Advisory for the Wasatch Mountains through 11 PM Friday, with 6-10"" of snow expected by later Friday.

Watch for changing conditions as snowfall develops Thursday afternoon.



We’ll issue updates as conditions change."
November,20,2023,"New snow and wind-drifted snow avalanches may be possible in steep terrain. High-elevation shady aspects, that were holding old snow before this most recent storm, pose the highest potential avalanche risk. Be sure to have a partner and carry the necessary rescue gear of a transceiver, probe, and shovel.
While burial risk is generally low, the danger lies in being carried over and through consequential terrain, causing significant traumatic injury. Exercise caution, as it's still early in the season with limited skiing and riding options


We’ll issue updates as conditions change."
November,19,2023,"With an incoming storm bringing fresh snowfall and wind, the avalanche danger will be on the rise this morning.
High-elevation shady aspects, holding old snow, pose the highest potential avalanche risk. New snow may not bond well with old slick crusts or weak sugary faceted snow and may be sensitive, especially in steep wind-drifted terrain.  Be sure to have a partner and carry the necessary rescue gear of a transceiver, probe, and shovel.
While burial risk is generally low, the danger lies in being carried over and through consequential terrain, causing potential injury. Exercise caution, as it's still early in the season with limited skiing and riding options 


We’ll issue updates as conditions change."
November,16,2023,"Thanks for checking the forecast, and stay tuned.
The high elevation shady aspects are holding old snow and are the places where you could run into an avalanche problem.  Any new snow may not bond well with old slick crusts or areas of weak sugary faceted snow.  The new snow may be sensitive,  particularly in steep wind drifted terrain.  Remember the old adage - Enough snow to ski or ride means there’s enough snow to slide.


We’ll issue updates as conditions change."
November,10,2023,"Thanks for checking the forecast, and stay tuned. We’ll issue updates as conditions change.  The high elevation shady aspects are holding snow and are the places where you could run into an avalanche problem.  


Enough snow to ski or ride means there’s enough snow to slide."
November,08,2023,"Welcome to the start of the 2023-2024 winter season. 
Thanks for checking the forecast, and stay tuned. We’ll issue updates as conditions change. 


Enough snow to ski or ride means there’s enough snow to slide. Right now, the high elevation shady aspects are holding snow and are the places where you could run into an avalanche problem."
November,07,2023,"Welcome to the start of the 2023-2024 winter season. 
Thanks for checking the forecast, and stay tuned. We’ll issue updates as conditions warrant, with regular forecasts and danger ratings starting in December. 


Enough snow to ski or ride means there’s enough snow to slide. Right now, the high elevation shady aspects are holding snow and are the places where you could run into an avalanche problem."
October,27,2023,"Welcome to the start of the 2023-2024 winter season. 
For now, thanks for checking the forecast, and stay tuned. We’ll issue updates as conditions warrant, with regular forecasts and danger ratings often starting in early December. 
PLEASE REMEMBER - Any time snow on the ground, it’s exciting, and it’s avalanche season. Enough snow to ski or ride means there’s enough snow to slide. Of note was a “day of madness” on November 13, 2011. Read more here and listen to the podcast so we don’t repeat our history."
October,13,2023,"Welcome to the start of the 2023-2024 winter season. 
For now, thanks for checking the forecast, and stay tuned. We’ll issue updates as conditions warrant, with regular forecasts and danger ratings often starting in early December. 
PLEASE REMEMBER - Any time snow on the ground, it’s exciting, and it’s avalanche season. Enough snow to ski or ride means there’s enough snow to slide. Of note was a “day of madness” on November 13, 2011. Read more here and listen to the podcast so we don’t repeat our history."
October,02,2023,"Welcome to the start of the 2023-2024 winter season. Some of the first dusting of snow fell in September, and more snow is falling in some mountains with the start of October. 
For now, thanks for checking the forecast and stay tuned. We'll issue updates as conditions warrant with regular forecasts and danger ratings often starting in early December. 
PLEASE REMEMBER - Any time there is snow on the ground, it's exciting, and it's avalanche season. Enough snow to ski or ride, means there's enough snow to slide. Of note was a ""day of madness"" on November 13, 2011. Read more here and listen to the podcast, so that we don't repeat our history."
April,29,2022,"During the spring, there are typically three different avalanche problems:
1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,24,2022,"UPDATE - Sunday, April 24 at 7 a.m. - Scroll down to the weather & snow section for updated info on the weather

During the spring, there are typically three different avalanche problems:

1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,23,2022,"UPDATE - Saturday, April 23 at 7 a.m. - Scroll down to the weather & snow section for updated info on the weather

During the spring, there are typically three different avalanche problems:

1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,22,2022,"During the spring, there are typically three different avalanche problems:
1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,20,2022,"During the spring, there are typically three different avalanche problems:
1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,18,2022,"During the spring, there are typically three different avalanche problems:
1. Wet Snow:  Wet loose avalanches, wet slab avalanches, and lastly glide avalanches.
2. New Snow:  New storm snow instability as soft slab avalanches and loose dry avalanches.
3. Wind Drifted Snow:  Wind slabs - soft or hard drifts of wind-blown snow."
April,17,2022,"A MODERATE avalanche danger exists at the upper elevations where human-triggered avalanches 1-2' deep are possible, especially in areas with recent drifts of wind-blown snow. 


Any sun or green housing will quickly make WET AVALANCHES the primary concern."
April,16,2022,"A MODERATE avalanche danger exists at the mid and upper elevations.  Human triggered avalanches 1-2' deep are possible, particularly in areas with recent drifts of wind-blown snow. 


Cloud cover will be the WILD CARD.  Any sun or green-housing today will make WET AVALANCHES the primary concern."
April,15,2022,"Most terrain has a LOW avalanche danger.  A MODERATE avalanche danger, however, exists in the upper elevations.  Human triggered avalanches 1-2' deep are possible, particularly in areas with recent drifts of wind blown snow. 
Follow safe travel protocol:  

Make a plan.
One at a time.
Carry and know how to use your rescue equipment.



Cloud cover will be the WILD CARD.  Any sun or greenhousing today will probably make WET AVALANCHES the primary concern."
April,14,2022,"A MODERATE avalanche danger exists at the mid and upper elevations.  Human triggered avalanches 6-18"" deep are possible, particularly in areas with recent drifts of wind blown snow. 
Follow safe travel protocol:  

Make a plan.
One at a time.
Carry and know how to use your rescue equipment.



Cloud cover will be the WILD CARD.  Any sun or greenhousing today will probably make WET AVALANCHES the primary concern."
April,13,2022,"This morning the overall avalanche danger is MODERATE but it may spike to CONSIDERABLE during periods of heavy snowfall and high winds. The new snow may produce long-running sluffs or soft slab avalanches. Additionally, the elevated winds may create unstable slabs of wind-drifted snow at the upper elevations. Human-triggered avalanches are possible. Natural avalanches are unlikely, but possible during periods of heavy snowfall rates or stronger winds.

Mid-elevation slopes generally had less wind, but human-triggered avalanches remain possible within the new snow. Pay attention to changing weather patterns."
April,12,2022,"This morning the overall avalanche danger is MODERATE but it may spike to CONSIDERABLE during periods of heavy snowfall and high winds. Today's new snow may produce long-running sluffs or soft slab avalanches. Additionally, the elevated winds may create unstable slabs of wind-drifted snow at the upper elevations.  Human-triggered avalanches are possible. Natural avalanches are unlikely, but possible during periods of heavy snowfall rates (exceeding 2"" an hour) or stronger winds.


Mid-elevation slopes generally had less wind, but human-triggered avalanches remain possible within the new snow. Pay attention to changing weather patterns."
April,11,2022,"The avalanche danger is LOW on all aspects at all elevations. Shallow pockets of wind-drifted snow are possible on isolated slopes at the mid and upper elevations.


With a potent storm system arriving overnight and throughout Tuesday, expect a rising avalanche danger."
April,10,2022,"Today we have a MODERATE avalanche danger on slopes facing northwest, north, and northeast at the upper elevations for hard and soft drifts of wind-blown snow.  Human triggered avalanches are possible.  
There is also a MODERATE avalanche danger on steep slopes that face northwest, north, and northeast for the possibility of triggering a much larger and more dangerous avalanche that fails 1-2' deep on a buried persistent weak layer.  

Risk is inherent in mountain travel, and even a small avalanche can lead to a bad outcome in radical terrain."
April,09,2022,"Today we have a MODERATE avalanche danger on slopes facing northwest, north, northeast, and east at the upper elevations for fresh drifts of wind-blown snow.
There is also a MODERATE avalanche danger on steep slopes that face northwest, north, and northeast for the possibility of triggering a much larger and more dangerous avalanche that fails 1-2' deep on a buried persistent weak layer.

Remember - risk is inherent in mountain travel, and even a small avalanche can lead to a bad outcome in radical terrain."
April,08,2022,"A MODERATE danger exists in the Provo mountains.  You can trigger wet loose avalanches today as the snow becomes damp and unstable.  In isolated areas, may also be able to trigger soft slab avalanches on steep north facing terrain in the upper elevations.  
Remember that risk is inherent in mountain travel and even a small avalanche can lead to a bad outcome in radical terrain."
April,07,2022,A MODERATE danger exists in the upper elevations of the Provo mountains.  Human triggered avalanches are possible.  Watch for shallow wet loose avalanches on the steep sunlit slopes with daytime warming.
April,06,2022,"Today the avalanche danger is MODERATE at upper elevations where unstable soft slabs of wind drifted snow most likely exist. These wind slabs will be shallow. How dangerous they are will be determined by the terrain you're in. 
The danger at mid and low elevations is LOW but there could be some fresh wind slabs at these elevations to look out for as well.


The high winds should help keep the snow from heating up too much, but once the sun comes out some wet loose avalanches could begin to happen on the southern end of the compass. Pay attention to changing conditions and avoid being on steep solar aspects if the snow has become wet and unsupportable."
