Month,Day,Year,Danger Message
February,28,2023,"The avalanche danger is HIGH on mid and upper-elevation slopes for new and wind-drifted snow avalanches. Humans are very likely to trigger an avalanche that could be 1-3' deep and up to 200' wide. The avalanche danger is CONSIDERABLE  in lower elevation terrain where human triggered avalanches are likely.

Today is a day to avoid traveling on or underneath avalanche terrain. There are low-angle slopes where you are sure to find surfy graupel turns and those are the places I would be seeking out today."
February,27,2023,"The avalanche danger is CONSIDERABLE on  mid and upper-elevation slopes for wind-drifted snow avalanches. Humans are likely to trigger an avalanche that could be 1-3' deep and up to 150' wide. The avalanche danger is MODERATE on lower elevation slopes where human triggered avalanches are possible on density changes within the new snow or on last week's old/new snow interface now buried 2-3' deep.

The potential depth of these avalanches is not something I would mess around with. Today, I would be enjoying the start of a long run of snow storms and traveling and riding on slopes under 30 degrees out of the wind zone."
February,26,2023,"The avalanche danger is CONSIDERABLE across all upper-elevation steep slopes for wind-drifted snow avalanches (wind slabs). These avalanches are likely to be triggered by a human and could be 1-3 feet deep and up to 150 feet wide.

If you plan to recreate in any low-elevation foothill terrain surrounding the city, please watch this video HERE and know it's possible to trigger an avalanche on a slope steeper than 30 degrees."
February,25,2023,"The avalanche danger is CONSIDERABLE across all mid and upper-elevation steep slopes for wind-drifted snow avalanches (wind slabs). These avalanches are likely to be triggered by a human and will be 1-2 feet deep and up to 200 feet wide, and are large enough to catch, carry, bury, and kill a person. 


Wet-loose avalanches are likely on all southerly aspects if today's warming temperatures and strong sunshine cause the snow to become damp, wet, and therefore unstable."
February,24,2023,"The avalanche danger is CONSIDERABLE at the mid and upper elevations and MODERATE at the low elevations on wind-loaded slopes where triggering avalanches up to 2' deep is likely. 
Careful snowpack evaluation, cautious route-finding, and conservative decision-making are essential when traveling in avalanche terrain today.



Shallow, wet-loose avalanches are likely on southerly aspects if strong sunshine appears."
February,23,2023,"Areas of CONSIDERABLE avalanche danger exist across the compass. Human triggered avalanches are likely.
Know that you can also trigger soft slab avalanches in the low elevation bands today.  
Careful snowpack evaluation, cautious route-finding and conservative decision making is essential."
February,22,2023,"This morning, we start out at a CONSIDERABLE AVALANCHE DANGER on all aspects and elevations. 
WITH FORECAST INCREASING WINDS FROM THE NORTHWEST, THE DANGER WILL REACH HIGH IN THE UPPER ELEVATIONS.
Natural and human triggered avalanches will be very likely.  Travel in and underneath steep wind drifted terrain is not recommended today."
February,21,2023,"This morning the overall avalanche danger is rising to MODERATE as the storm develops, but it could rise to CONSIDERABLE during periods of heavy snowfall by early afternoon. Today's new snow may produce soft slab avalanches or long-running sluffs. Additionally, the elevated winds may create unstable slabs of wind-drifted snow at mid and upper elevations. Pay attention to changing weather patterns, if the storm comes in sooner than anticipated danger will rise sooner than anticipated. 

Human-triggered avalanches are possible. Natural avalanches are unlikely, but possible during periods of heavy snowfall rates or stronger winds."
February,20,2023,"The avalanche danger is MODERATE across all upper elevation terrain for shallow slabs of wind-drifted snow. Be on the lookout for pockets of reactive wind-drifted snow, especially in steep, consequential terrain where even a small avalanche can have a detrimental outcome. Out of the wind zone, the avalanche danger is LOW.
Avalanche danger will be on the rise with the incoming storm, think about shifting the mindset to stepping back over the next few days."
February,19,2023,"The avalanche danger is MODERATE across the upper elevation terrain for wind-drifted snow avalanches. Be on the lookout for pockets of reactive wind-drifted snow, especially in steep, consequential terrain where even a small avalanche can have a disastrous outcome. 
Out of the wind zone, the avalanche danger is LOW, and ""Normal Caution"" is advised."
February,18,2023,"The avalanche danger is LOW on all aspects and elevations. Even though the avalanche danger is LOW I would still be on the lookout for pockets of reactive wind-drifted snow, especially in steep, consequential terrain where even a small avalanche can have a disastrous outcome."
February,17,2023,"The avalanche danger is Low on all aspects and elevations.
Risk is inherent in mountain travel and the two concerns for today are:
1. pockets of reactive wind drifted snow, especially in steep, consequential terrain;
2. small avalanches involving wet snow due to warming."
February,16,2023,"Pockets of MODERATE avalanche danger exist for shallow slabs of wind drifted snow on many aspects and elevations.  Human triggered avalanches are possible.  Owing to the yesterday's east winds, look for unusual wind loading patterns.
The danger will trend toward LOW by the afternoon."
February,15,2023,"Areas of MODERATE avalanche danger exist for pockety soft slabs of wind drifted snow at the mid and upper elevations.  Human triggered avalanches are possible.  Owing to the northeast to southeast winds, look for unusual wind loading patterns.
The best bet is finding wind and sun sheltered terrain today."
February,14,2023,"The avalanche danger is generally LOW, but areas of MODERATE avalanche danger exist at all upper elevations where sensitive slabs of wind-drifted snow will continue to form throughout the day. 
These wind slabs will be generally shallow and small in size. How dangerous they are will be determined by the type of terrain you're in, and above today."
February,13,2023,"Overall, the avalanche danger rating is LOW as we generally have safe avalanche conditions. Watch for unstable snow on isolated terrain features. Natural and human-triggered avalanches are unlikely.
Pay attention to the snow surface on the southerlies. If you start seeing rollerballs or the snow becomes damp and unsupportable, it's time to get out of there or change your aspect to a cooler, more shady slope."
February,12,2023,"Overall, the avalanche danger rating is LOW as we generally have safe avalanche conditions. Watch for unstable snow on isolated terrain features. Natural and human-triggered avalanches are unlikely."
February,11,2023,"The avalanche danger is MODERATE on upper elevation slopes facing west to north and east for wind-drifted snow avalanches. Here it is possible to trigger a hard or soft wind slab 6-18 inches deep and up to 100 feet wide. Human-triggered avalanches are possible. 

If, for any reason, the sun comes through the clouds and the temperatures are warmer than expected and the snow surface becomes wet, we should be thinking of wet snow avalanche issues. This includes north-facing terrain."
February,10,2023,"The avalanche danger is LOW at low and mid elevations and MODERATE on upper elevation, wind-drifted slopes.
Expect small, wet-loose avalanches on steep, sunny slopes as temperatures warm today."
February,09,2023,"Areas of MODERATE avalanche danger exist on many aspects of the mid and upper elevations.  
You may be able to trigger a soft or hard slab of wind drifted snow in or adjacent to steep terrain today.  Heightened avalanche conditions exist on specific terrain features.  Anticipate slide-for-life conditions on some steep bullet-proof crusts on sunny aspects this morning."
February,08,2023,"The avalanche danger will be on the rise today with new and developing soft and hard slabs of wind drifted snow.  Expect a MODERATE avalanche danger in the wind zone of the mid and upper elevations, predominantly on steep north to east to south facing slopes.  Human triggered.... and shallow natural avalanches... will be possible.
Low angle sun and wind sheltered slopes will be the best bet for today."
February,07,2023,"There is a MODERATE danger on upper and mid elevation slopes where human triggered avalanches are possible in the new and wind-drifted snow. These avalanches will be 1-2' deep.  There is a LOW danger on lower elevation terrain where there has been less new snow. 



Human triggered avalanches are POSSIBLE on slopes where the new snow has drifted into a harder slab of dense snow, or on steep slopes where the sun has warmed the surface snow.  A great option is to let the new snow settle out and stick to lower angle objectives where there is good powder-snow riding."
February,06,2023,"Today there is a CONSIDERABLE avalanche danger on upper-elevation slopes for triggering a wind-drifted snow avalanche. There is a MODERATE danger on mid elevation slopes for new-snow avalanches.  There is a LOW danger for new snow avalanches on lower elevation terrain where there has been less snow. 


In the highest elevation terrain riders can expect soft and hard slabs of wind-drifted snow 1-2' deep. Out of the wind zone riders can expect to see loose dry avalanches running on density changes within the storm snow.


These are the types of new snow avalanches that will be very sensitive to riders while ascending and descending. Practice good travel technique and only expose one person to a slope at a time while traveling in avalanche terrain."
February,05,2023,"Today there is MODERATE avalanche danger on all mid and upper-elevation slopes for triggering either a soft or hard slab of wind-drifted snow. Strong southerly winds have created slabs of wind-blown snow. Be on the lookout and avoid areas that have been or are being loaded by the wind.

As the new snow stacks up, the avalanche danger may rise from MODERATE to even CONSIDERABLE depending on the timing of the storm and how fast the snow falls from the sky."
February,04,2023,"Today there is MODERATE avalanche danger on all upper elevation slopes and on slopes facing west through north through east at the mid elevations for triggering either a soft or hard slab of wind-drifted snow. Southerly winds have created sensitive slabs of wind-blown snow that are likely to be 6-12 inches deep and up to 100 feet wide.  

Lose the wind and lose the problem. On slopes where you find soft powder snow unaffected by the wind, you will find better riding conditions and LOW avalanche danger. 


Although unlikely, there is a chance of triggering a slab avalanche 1-2' deep on isolated steep slopes facing west to south to east."
February,03,2023,"Most slopes have a LOW avalanche danger, with a MODERATE danger on upper-elevation slopes facing northwest through north and southeast for triggering fresh soft slabs of wind-drifted snow.
Although unlikely, there is a chance of triggering a soft slab avalanche 1-2' deep on isolated steep slopes facing west to south to east."
February,02,2023,"Many slopes have a LOW avalanche danger today. 
A tricky MODERATE danger, however, exists on some steep west to south to east facing slopes where you can trigger a soft slab avalanche 1-2' deep.  It is unlikely but not impossible to trigger one of these on the shady aspects, particularly wind loaded ones.


Use Normal Caution for wet loose sluffing on the steep solar aspects today."
February,01,2023,"The avalanche danger is MODERATE at mid and upper elevations on south and west aspects where soft slab avalanches may break on a layer of facets near an ice crust buried about 2 feet deep.
The danger is LOW on all other slopes where this layer doesn't exist, but continue to look for slabs of wind drifted snow which may still produce an avalanche today."
January,31,2023,"The avalanche danger is MODERATE on mid and upper elevations with wind-drifted snow and for slab avalanches running on a crust/facet combination buried 2-3' below the surface at mid and upper elevations.  The avalanche danger is LOW in lower elevation terrain.  Expect dry loose avalanches in steep terrain.




Human triggered avalanches are possible in mid and upper elevation terrain. Assess the new/old snow interface to determine if there is a  faceted crust present particularly on west-south-southeast aspects."
January,30,2023,"The avalanche danger is CONSIDERABLE on upper elevations for wind-drifted surface snow. The avalanche danger is MODERATE for new snow avalanches running on small grained facets now buried 1-2' below the surface at mid and upper elevations.  The avalanche danger is LOW in lower elevation terrain.  Expect to see dry loose avalanches in steep terrain and on any solar warmed slopes.



Cold temperatures may keep natural activity at bay today, however human triggered avalanches are still likely in upper elevation terrain. There is world-class riding to be had on lower angle slopes and I will be assessing the new/old snow interface before traveling onto terrain approaching 35 degrees."
January,29,2023,"The avalanche danger is CONSIDERABLE across all aspects and elevations for sensitive slabs of wind-drifted snow. We also have a CONSIDERABLE avalanche danger for new snow soft slabs and dry-loose avalanches. Human-triggered avalanches are likely, and natural avalanches are possible. 

We could see a period of heavy snowfall where the avalanche danger could spike to a HIGH danger for a few hours. This will depend on your location and how fast the snow falls from the sky."
January,28,2023,"The avalanche danger is CONSIDERABLE across all upper elevations, for sensitive slabs of wind-drifted snow and human-triggered avalanches are likely, and natural avalanches are possible. Across mid-elevation terrain, there is a MODERATE avalanche danger for wind-drifted snow. In either case, avalanches could be 1-2 feet deep and up to 150 feet wide. I would look for and avoid any slope that has been or is actively being loaded by the wind."
January,27,2023,"The avalanche danger is MODERATE at upper elevations where there are sensitive slabs of wind-drifted snow. The avalanche danger is LOW outside of wind-affected terrain and in the low and mid elevations.
If snowfall is heavier than expected this afternoon, the avalanche danger will increase at mid and upper elevations with avalanches possible in new snow and wind-drifted snow.


Cornices continue to grow in size. Avoid traveling below or along corniced ridgelines as they can break further back than you might expect."
January,26,2023,"The avalanche danger is generally LOW, but areas of MODERATE danger exist at upper elevations where freshly formed wind drifts are the primary concern. While these slabs of wind-drifted snow will be generally shallow, how dangerous they are will be determined by the terrain you're in.
Small, long-running sluffs are also possible in steep, sustained terrain.



Cornices continue to grow in size. Avoid traveling below or along corniced ridgelines as they can break further back than you might expect."
January,25,2023,"The avalanche danger is MODERATE on all upper-elevation slopes where freshly formed wind drifts are the primary concern. The avalanche danger is LOW on mid and lower-elevation slopes where there has been overall less wind and less snow. Small, long-running sluffs are also possible in steep, sustained terrain.



Cornices continue to grow in size. Avoid traveling below or along corniced ridgelines as they can break further back than you might expect."
January,24,2023,"The avalanche danger is MODERATE on upper-elevation slopes where you may trigger wind-drifted snow avalanches. The avalanche danger is LOW on mid and lower elevation slopes where there is less wind-drifted snow.



With increased wind and new snow forecasted this afternoon be on the lookout for changing surface conditions as that will be your indicator to rising avalanche hazard."
January,23,2023,"The avalanche danger is MODERATE on upper-elevation slopes where you may trigger small wind-drifted snow avalanches. The avalanche danger is LOW on mid and lower elevation slopes where there is less wind-drifted snow.


Don't get caught in any avalanche regardless of size in a place where you don't want to go; such as over a cliff band, or through a stand of trees. 


Small loose dry avalanches are possible in steeper terrain at all elevations."
January,22,2023,"The avalanche danger is MODERATE on all steep mid and upper-elevation slopes where it's possible to find old and new pockets of sensitive wind-drifted snow. As the winds increase throughout the day, be on the lookout and avoid any fresh drift of wind-blown snow. Here avalanches can be 1-2 feet deep and up to 50-100 feet wide. 

Avoid traveling underneath or along the edge of corniced ridgelines, as large cornices may easily break off. Long-running dry loose avalanches (sluffs) are also possible in steep, sustained terrain."
January,21,2023,"The avalanche danger is MODERATE on all steep slopes at the upper elevations where it's possible to find pockets of sensitive wind-drifted snow. Here avalanches can be 1-2' deep and up to 50' wide. 

Avoid traveling underneath or along the edge of corniced ridgelines, as large cornices may easily break off. Long-running dry loose avalanches (sluffs) are also possible in steep, sustained terrain."
January,20,2023,"The avalanche danger is MODERATE at the upper elevations where you may find pockets of sensitive wind-drifted snow. Avoid traveling underneath or along the edge of corniced ridgelines as large cornices may easily break off. Long-running sluffs are also possible in steep terrain. 
There is a LOW danger at mid and low elevations.


Before kicking a cornice, performing a ski cut, or dropping onto a steeper slope, watch for others below you."
January,19,2023,"The avalanche danger is MODERATE at all upper and mid-elevation slopes where freshly formed wind drifts, and both soft slab and dry loose avalanches within the new snow are the main avalanche problems. The avalanche danger is LOW at the lower elevations where there has been less new snow. Evaluate snow and terrain carefully today.



Practice safe travel techniques, exposing only one person at a time to steep terrain over 30 degrees. Even a small avalanche could entrain a large amount of snow today, think about where a rider might end up if swept off their feet."
January,18,2023,"The avalanche danger is MODERATE at all upper and mid-elevation slopes where freshly formed wind drifts, and both soft slab and dry loose avalanches within the new snow are the main avalanche problems. The avalanche danger is LOW at the lower elevations where there has been less new snow. Evaluate snow and terrain carefully today.


If the sun comes out this afternoon it wouldn't take much for the cold new snow to warm quickly, become wet, and begin producing wet loose avalanches on low-elevation slopes and steep solars."
January,17,2023,"The avalanche danger is CONSIDERABLE at upper elevations where there will be more wind drifting. You can expect to trigger avalanches in the new snow on all aspects. The avalanche danger is MODERATE at mid and lower elevations where there has been less new snow. 


With increased snowfall rates throughout the day, I would expect to see natural and human triggered avalanches running on density changes in the new snow."
January,16,2023,"The avalanche danger is CONSIDERABLE at upper elevations, where you can expect to trigger small avalanches in the new snow on all aspects over 30 degrees. The avalanche danger is MODERATE at mid and lower elevations.  


New and wind drifted snow avalanches are more than enough to catch, carry, and bury a rider.

Forecasted snowfall and increased wind this afternoon will make decision making in avalanche terrain more difficult as the day goes on."
January,15,2023,"The avalanche danger will rise to CONSIDERABLE today in areas that receive the most snow and wind.  If you are heading into the upper elevations, human triggered avalanches will be likely.  Cautious route-finding and conservative decision-making will be essential."
January,14,2023,"Areas of MODERATE DANGER exist for triggering soft and hard slabs of wind blown snow.  In isolated areas on northwest to easterly facing slopes, it may be possible to trigger a large avalanche that steps into older weak layers from November."
January,13,2023,"The avalanche danger is MODERATE on all slopes. Watch for fresh wind drifts 6-12"" thick at the upper elevations. On aspects facing northwest through north and east at the mid and upper elevations, avalanches may break down several feet deep and hundreds of feet wide.
Warm temperatures may cause both natural and human-triggered small, wet-loose avalanches on all aspects at the low and mid elevations."
January,12,2023,"The avalanche danger is CONSIDERABLE at all upper elevations and at mid-elevation aspects facing west through north through southeast where heavy snowfall and strong winds have created dangerous avalanche conditions. New snow and wind-drifted snow avalanches may step down into older facets, leading to large and destructive avalanches.
At all lower elevations and mid-elevation aspects facing southwest, and south where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE.


Careful snowpack evaluation, cautious route-finding, and conservative decision-making will be essential today."
January,11,2023,"The avalanche danger is HIGH at all upper elevations and at mid-elevation aspects facing west through north through southeast where heavy snowfall and strong winds have created very dangerous avalanche conditions. New snow and wind-drifted snow avalanches may step down into older facets, leading to large and destructive avalanches.
At all lower elevations and mid-elevation aspects facing southwest, and south where the persistent weak layer is less likely to cause avalanches the avalanche danger is CONSIDERABLE.


Travel in the highest elevation terrain is not recommended and cautious route finding should be used when traveling at mid and low elevations. Avoid travel on slopes steeper than 30 degrees or below steep terrain."
January,10,2023,"The avalanche danger is HIGH at upper elevations where I would expect that natural avalanches are occurring. The avalanche danger is CONSIDERABLE  in mid and low elevation terrain where human triggered avalanches are likely.


Travel in the highest elevation terrain is not recommended and cautious route finding should be used when traveling at mid and low elevations. Avoid travel on slopes steeper than 30 degrees or below steep terrain."
January,09,2023,"A MODERATE avalanche danger exists on all steep slopes where you may find areas of wind drifted snow. A LOW danger exists at low elevation west-south-southeast aspects. 
Human triggered wind-drifted snow avalanches 1-2' deep are possible.  In isolated areas you may trigger an avalanche 2-7' deep on the buried persistent weak layer."
January,08,2023,"A MODERATE avalanche danger exists on all steep slopes with fresh soft slabs of wind drifted snow.  Human triggered avalanches 1-2' deep are possible.  In isolated terrain, it may be possible to trigger avalanches down to deeper weak layers.  
Remember that safe travel habits save lives: 

Make and communicate a plan
One at a time through steep terrain
Practice avalanche rescue"
January,07,2023,"Areas of CONSIDERABLE avalanche danger exist in the mid and upper elevations.  Any new snow avalanche may step down into older snow layering, particularly on steep northwest to easterly facing aspects.  Conservative decision making remains essential today."
January,06,2023,"The avalanche danger is CONSIDERABLE on all upper elevation aspects and mid-elevation aspects facing northwest through north and east where human-triggered avalanches are likely and natural avalanches possible. The avalanche danger is MODERATE on all other aspects where human-triggered avalanches are possible. The avalanche danger could quickly rise to HIGH during any period of high precipitation intensity. 
On slopes where there is a deeply-buried persistent weak layer, especially mid and upper elevation aspects facing northwest through north and east, avalanches may break down several feet deep, leading to large and destructive avalanches. 


Fortunately there is great riding on slopes less steep than 30 degrees away from avalanche terrain."
January,05,2023,"The avalanche danger is CONSIDERABLE at upper elevation aspects facing west through north through southeast and mid-elevation aspects facing northwest, through north, through east where avalanches may step down into older facets, leading to large and destructive avalanches. 
On the remaining upper and mid-elevation aspects, and low elevation aspects facing northwest, through the north, and through east where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE. 


Today, natural avalanches are possible and human-triggered avalanches are likely. 


While the avalanche danger is not as obvious as it was a few days ago, avalanche conditions remain dangerous. There is great riding to be had on slopes less steep than 30 degrees."
January,04,2023,"The avalanche danger is CONSIDERABLE at all upper elevations and at mid-elevation aspects facing west through north through southeast where avalanches may step down into older facets, leading to large and destructive avalanches. At all lower elevations and mid-elevation aspects facing southwest, and south where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE. 


Today, natural avalanches are possible and human-triggered avalanches are likely. 


While the avalanche danger is not as obvious as it was a few days ago, avalanche conditions remain dangerous. There is great riding to be had on slopes less steep than 30 degrees."
January,03,2023,"The avalanche danger is CONSIDERABLE at all mid and upper elevations and at lower elevations northwest-north-east where avalanches may step down into older facets, leading to large and destructive avalanches.  At lower elevation west-south-southeast aspects where the persistent weak layer is less likely to cause avalanches the avalanche danger is MODERATE.  


Today, natural avalanches are possible and human triggered avalanches are likely. 


This is a day when the avalanche danger is not as obvious as it was even a few days ago. Assess slopes carefully as we have just had a lot of new snow and things are settling out. With overcast skies and bit of fluff overnight there is still good riding to be had on slopes less than 30 degrees and that's where I will be headed today."
January,02,2023,"Dangerous Avalanche Conditions exist. Avoid traveling on or underneath slopes over 30 degrees.


The avalanche danger remains HIGH at the mid and upper elevations.  Natural and human triggered avalanches are likely. On northwest through easterly facing aspects, avalanches may step down into older facets, leading to large and destructive avalanches.  The lowest elevation terrain has a CONSIDERABLE avalanche danger. 



Yesterday ski area and road operations reported large avalanches 4-6' deep and up to 600' wide running on the buried November facets.  These avalanches would be unsurvivable."
January,01,2023,"DANGEROUS AVALANCHE CONDITIONS
The avalanche danger remains HIGH today on many slopes of the mid and upper elevations.  Natural and human triggered new snow or wind-drifted snow avalanches are likely. On northwest through easterly facing aspects, avalanches may step down into older weak layers, leading to large and destructive avalanches.  
Travel Advice: Travel in avalanche terrain is not recommended.  I would also avoid traveling beneath large avalanche paths as well."
December,31,2023,"The avalanche danger is MODERATE on steep slopes that face northwest, north, northeast, east, and southeast for shallow soft or hard slabs of wind-drifted snow. Human-triggered avalanches are possible.
You will find a LOW avalanche danger out of the wind-effected snow where human-triggered avalanches are unlikely."
December,30,2023,"The avalanche danger is MODERATE on steep slopes that face northwest, north, northeast, east, and southeast for shallow soft or hard slabs of wind-drifted snow. Human-triggered avalanches are possible.
You will find a LOW avalanche danger out of the wind-effected snow where human-triggered avalanches are unlikely."
December,29,2023,"The avalanche danger is LOW and traveling with normal caution is advised when traveling in avalanche terrain. Watch for sluffing in the dry/loose snow surface on steep shady slopes and in isolated areas at the upper elevations, you may encounter shallow slabs of wind-drifted snow."
December,28,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. Isolated shallow, soft, or hard slabs of wind-drifted snow may exist in exposed terrain at the upper elevations. Soft slabs may exhibit shooting cracks and are typically sensitive to triggers. Meanwhile, hard slabs can be smooth and round, releasing once well onto the slope.
In wind-protected terrain, the possibility of triggering loose sluffs that can catch and carry a skier or rider down the slope remains."
December,27,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the upper elevations. In the more wind-protected terrain, you may be able to trigger shallow loose sluffs that will be enough to catch and carry a skier or rider down the slope. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,26,2023,"The avalanche danger is LOW. Although avalanches are unlikely, watch for small avalanches in isolated areas, including
- pockets of wind-drifted snow at the upper elevations 6-10"" thick;
- sluffing in the loose snow on steep and sustained aspects."
December,25,2023,"The avalanche danger is LOW. Although avalanches are unlikely, watch for small avalanches in isolated areas, including
- pockets of wind-drifted snow at the upper elevations that are up to 6"" thick;
- sluffing in the loose snow on steep and sustained aspects."
December,24,2023,"Today, the avalanche danger is MODERATE across all upper elevations for wind-drifted Snow. Here, you can find soft slabs of wind-blown snow that could be sensitive to the weight of riders. Be on the lookout and avoid areas with fresh drifts of wind-blown snow."
December,23,2023,"The avalanche danger will likely rise to MODERATE across the mid and upper elevations as a small storm impacts the mountains of northern Utah.   


Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,22,2023,"The avalanche danger is LOW and natural and human-triggered avalanches are unlikely. With a poor overnight refreeze and warm temperatures forecast for today, watch for small wet-loose avalanches at the low and mid elevations.



Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,21,2023,"Overall, the avalanche danger is generally LOW, and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the mid and upper elevations. Wet-loose avalanches should remain on your radar in damp or punchy, unsupportable areas that received rain yesterday and another poor overnight refreeze. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,20,2023,"Overall, the avalanche danger is generally LOW and normal caution exists. You may encounter isolated pockets of fresh wind-drifted snow in exposed terrain at the mid and upper elevations. Wet-loose avalanches should remain on your radar in damp or punchy, unsupportable areas that received rain yesterday and another poor refreeze. 

Continue to maintain safe travel habits; this means exposing one person at a time to avalanche terrain, having someone watch them from a safe location, and not traveling above or below other parties."
December,19,2023,"The overall avalanche danger is LOW.  If you're traveling along the ridgelines, look for isolated shallow soft slabs of wind drifted snow.  Wet loose avalanches should also remain on your radar in damp or punchy, unsupportable areas that received another poor refreeze.  Remember that risk is inherent in mountain travel."
December,18,2023,"I expect the avalanche danger to rise to MODERATE on steep wind drifted slopes in the upper elevations today.  It will be possible to trigger shallow soft slabs of wind drifted snow, primarily on west to north to southeast facing slopes.  The wild card - and I can't believe I'm writing this near the Solstice - involves the possibility of shallow wet sluffs today on many aspects."
December,17,2023,"The avalanche danger is LOW, and triggering an avalanche is unlikely. Watch for unstable snow on isolated terrain features. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-4' deep exists."
December,16,2023,"The avalanche danger is LOW, and triggering an avalanche is unlikely. Watch for unstable snow on isolated terrain features. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-4' deep exists."
December,15,2023,"The avalanche danger is LOW and triggering an avalanche is unlikely. 





You must continually evaluate the stability of the snowpack when traveling in steep terrain on slopes facing west, north, and east where a persistent weak layer buried 2-3' deep exists."
December,14,2023,"The avalanche danger is MODERATE on slopes over 30° in upper elevation terrain. Areas with a thinner snowpack are where it would be possible to trigger an avalanche 1-3' deep failing into the older faceted snow. The avalanche danger is LOW at lower and mid-elevation terrain.

Yesterday's strong winds transported loose surface snow into stiff wind-slabs. This problem will be easy to see; look for and avoid smooth, pillowy, or rounded piles of snow. Today, I will be staying away from steeper terrain (over 30°) with wind loading  as an avalanche involving wind slabs on top of a PWL would be dangerous."
December,13,2023,"The avalanche danger is MODERATE on steep slopes in the upper west-north-east elevation and upper elevation southeast facing terrain where it will be possible to trigger an avalanche 1-3' deep stepping into the old faceted snow from early season or trigger a wind-drifted snow avalanche in the highest elevation terrain.


Last night's easterly winds will have transported loose surface snow into stiff wind-slabs. Avoid smooth, pillowy, or rounded piles of snow in steep terrain as any wind-drifted avalanche could be the extra weight needed to trigger a deeper avalanche failing into old faceted snow.


The avalanche danger is LOW at lower elevations and in mid-elevation southerly facing terrain."
December,12,2023,"Areas of MODERATE danger exist in steep terrain of the upper elevations.
On these westerly to northerly to easterly facing aspects, it will still be possible to trigger an avalanche 1-3' deep stepping into the old faceted snow from early season. Cracking and collapsing may or may not accompany unstable slopes.
A LOW avalanche danger exists on many southerly aspects and on all low elevation slopes.
***IF the winds start to blow from the east earlier than expected, watch for an elevated danger of soft slabs in steep wind drifted terrain."
December,11,2023,"A MODERATE avalanche danger exists in the upper elevations.  On west to north to east facing slopes, it will be possible to trigger an avalanche 1-3' deep down into old weak snow from the early season.  Cracking and collapsing may or may not accompany unstable slopes.  You may also encounter unstable soft slabs of wind drifted snow along the higher elevations as well.  All other slopes have a LOW danger."
December,10,2023,"Across all upper elevations, you will find a MODERATE avalanche danger for wind-drifted snow where soft slabs 1-2 feet deep could be sensitive to the weight of humans. 

The avalanche danger is MODERATE on steep west-to-north and east-facing slopes above about 8,500' where it's possible to trigger a slab avalanche that could break 1-3 feet deep and hundreds of feet wide because of a buried persistent weak layer.
Natural avalanches are unlikely, while human-triggered avalanches are possible."
December,09,2023,"Today the avalanche danger is MODERATE at mid and upper elevations. On upper elevation west, north, and east aspects, a persistent weak layer lingers, and I'd give it a little more time before testing these slopes. Mid elevations and south facing upper elevations slopes simply have a lot of new snow which may sluff or fracture as a soft slab where it was drifted by winds yesterday morning.

Low elevations have a LOW avalanche danger."
December,08,2023,The avalanche danger is CONSIDERABLE at the upper elevations on slopes facing northwest through north and southeast. The avalanche danger is MODERATE at the mid elevations and upper elevation aspects facing west and south.  There is a LOW avalanche danger at the low elevations.
December,07,2023,"Avalanche danger is MODERATE on steep upper-elevation slopes facing west through north to east. Human-triggered avalanches may break 2-4 feet deep and span several hundred feet wide, failing on a persistent weak layer of faceted snow. There is a LOW danger on the remaining slopes.

The north-facing slopes harboring old, weak faceted snow surfaces are not to be messed with. Evaluate snow and terrain carefully."
December,06,2023,"Avalanche danger is MODERATE on steep upper-elevation slopes facing west through north to east. Human-triggered avalanches may break 2-4 feet deep and span several hundred feet wide, failing on a persistent weak layer of faceted snow. There is a LOW danger on the remaining slopes.


The north-facing slopes harboring old, weak faceted snow surfaces are not to be messed with. Evaluate snow and terrain carefully."
December,05,2023,"The avalanche danger is CONSIDERABLE on slopes that face west, northwest, north, northeast, and east. Here, it is likely to trigger an avalanche that fails on a Persistent Weak Layer of faceted snow. Dangerous avalanche conditions exist. Natural avalanches are possible, and human-triggered avalanches are likely.  

On many mid and upper-elevation slopes, you will find a MODERATE avalanche danger, where it's possible to trigger a Wind-Drifted snow avalanche. Below 7,000', the snow will be crusted and frozen and, therefore, has a LOW avalanche danger."
