Month,Day,Year,Message,Source
3,6,2014,"A full MODERATE danger exists in the steep newly wind drifted terrain up high, the warm soggy and unsupportable areas in the mid and low elevations.  Human triggered avalanches are possible.",Utah
3,4,2014,There is a MODERATE avalanche danger today.  Human triggered avalanches are possible.  The avalanche danger may increase rapidly during any periods of intense snowfall.  Stay out from under avalanche terrain during these periods if they occur.  Anticipate shallow soft slabs on lee sides of ridges.,Utah
3,3,2014,"There is an overall MODERATE avalanche danger today.  Continue to anticipate stubborn wind slabs especially along the ridges and any terrain features.  A low probability - high consequence deep slab issue is still present in upper elevation, very steep slopes that have both a shallow underlying snowpack and a recent wind load.",Utah
2,27,2014,The overall avalanche danger is MODERATE today.  Watch for instabilities within the new snow as well as wind drifting of the new snow.  Anticipate wind loaded slopes on northwest through southeast facing slopes along the ridges.  Keep in mind that the avalanche danger rises rapidly during periods of heavy snowfall.,Utah
2,25,2014,The overall avalanche danger is MODERATE today which means human triggered avalanches are possible.  Southerly facing slopes as well as all aspects at lower elevations should be monitored for daytime heating.  Upper elevation north through east facing slopes have an isolated potential for a larger more dangerous avalanche.,Utah
2,24,2014,"The overall AVALANCHE DANGER is MODERATE on all mid and upper elevation slopes.

Wet loose sluffs are expected with daytime heating, on east through south through westerly facing slopes.
There is an isolated chance of triggering a high consequence, deep slab avalanche on mid to upper elevation, north through easterly facing slope, in shallower snowpack areas. 
Wind drifts could be triggered along the highest ridgelines",Utah
2,23,2014,"The danger for both human triggered and natural avalanches is MODERATE for shallow wind drifts and loose wet and dry sluffs in steeper terrain at the mid and upper elevations.  These are high probability, low consequence unless in unforgiving terrain.  Manageable avalanches for experienced backcountry travelers.
A ""scary"" MODERATE exists for triggering a deeper slab avalanche in thin, steep, rocky terrain in predominantly northwest to east to southeast facing slopes above about 8000'.  These are low probability, high consequence avalanches.  Unmanageable avalanches for even the most experienced backcountry travelers.",Utah
2,5,2014,The overall avalanche danger is MODERATE today on slopes of 35 degrees or steeper.  Be mindful of loose snow avalanches within the newest snow.  Continue to watch for recent wind drifts and test them when possible to check their sensitivity.  Keep in mind that more dangerous persistent slab avalanches are possible especially in thinner snowpack areas.,Utah
2,4,2014,"The avalanche danger is MODERATE on most mid and upper elevation slopes steeper than about 35 degrees.  The chief concern is sensitive new wind drifts – avoid any steep slope that is wind drifted, and be alert for any increase in wind speed where you are, which will rapidly deepen these wind slabs.  Substantial loose snow sluffs can be triggered – treat these with respect, and avoid being caught and carried.   Lastly, there is still the isolated chance of triggering a deeper slab avalanche, mostly on north through east facing slopes at the upper elevations.",Utah
2,3,2014,"The avalanche danger is MODERATE on most mid and upper elevation slopes steeper than about 35 degrees.  Avalanche problems are:

Sensitive, cracky wind drifts, especially widespread along the high ridgelines.
Loose snow sluffs on the shady slopes
Wet loose sluffs if the sun has enough time to heat the snow before thicker clouds come in.
The isolate chance of triggering a deeper slab avalanche, on west through north through east.",Utah
2,2,2014,"We have an overall MODERATE danger in the backcountry on all aspects above 7000' for loose snow avalanches. If and when the sun comes out, the danger of continued loose snow avalanching will rise accordingly on the steepest sunlit (east to south to west facing) slopes..with natural releases likely. In this case, avoid runout zones where naturals may occur and where others may be above.",Utah
2,1,2014,"An overall MODERATE danger exists in the backcountry today.  Expect to find sluffs and occasional soft slabs within the new snow 6 inches to a foot deep.  These will be mostly easy to trigger in steep terrain but generally smaller and softer.   Also if the sun pokes through the clouds, the new snow can turn damp or wet in a hurry so watch for damp or wet sluffs in steep, sun exposed terrain.",Utah
1,31,2014,"An overall MODERATE danger exists in the backcountry today.  Human triggered slides up to 12-18"" deep are possible on steep northwest to north to southeast facing slopes above about 7500'...and may be triggered at a distance.  Below 7500' - and more pronounced on the west to north to east facing slopes, it'll be possible to gouge down into the rain-soaked wet snow.  
I wouldn't be surprised to see a close call today.  Manage your terrain well - keep sight of your partners, move through suspect terrain one-at-a-time, have good communication.  
Excellent safe, primo riding can be found above 8000' on slopes of 25 degrees to approaching 35 degrees in steepness.  Slope angle is key.",Utah
1,28,2014,"The avalanche danger is generally LOW, with Pockets of MODERATE danger on steep, upper elevation slopes, facing north through east.   On these slopes, human triggered avalanches are possible.  With the upcoming storm, anticipate a rising avalanche danger through the end of the week.",Utah
1,27,2014,"The avalanche danger is generally LOW, with Pockets of MODERATE danger on steep, upper elevation slopes, facing north through east.   On these slopes, human triggered avalanches are possible.  Continue to use caution and travel one at a time if you are getting into steep terrain.",Utah
1,26,2014,"The avalanche danger is generally LOW, with Pockets of MODERATE danger on steep, upper elevation slopes, facing north through east.   On these slopes you have a low probability of triggering a large and dangerous avalanche.
The snow on the steep, sunny slopes will heat today, and if it becomes wet and sloppy where you are, switch to a cooler aspect. 
The avalanche danger is greater in the Logan and western Uintas area mountains, so check out their specific forecasts.",Utah
1,25,2014,"The avalanche danger is generally LOW, with Pockets of MODERATE danger on steep, upper elevation slopes, facing north through east.   On these slopes, there is a very isolated chance of triggering a slab avalanche. 
The snow on the steep, sunny slopes will heat today, and if it becomes wet and sloppy where you are, switch to a cooler aspect. 
The avalanche danger is greater in the Logan and western Uintas area mountains, so check out their specific forecasts.",Utah
1,24,2014,"The avalanche danger is generally LOW, with pockets of MODERATE on upper elevation slopes facing northwest through east.   On these slopes, the concern is triggering a slab avalanche.  Avoiding terrain steeper than about 35 degrees will reduce your chance of triggering a slide.  If you are traveling further afield, the avalanche danger is significantly higher in the Logan, western Uintas and Manti Skyline area mountains, so check out their specific forecasts.",Utah
1,23,2014,The majority of the terrain in the backcountry has a LOW avalanche danger and conditions are generally safe.  There is a scattered or 'pockety' MODERATE avalanche danger in the higher elevations on slopes approaching 40 degrees or steeper.  Watch for fresh wind slabs on west facing slopes as well as crossloading on all aspects.,Utah
1,22,2014,"Many areas have a LOW danger.  Localized areas of MODERATE danger exist on steep west to north to southeasterly facing slopes above about 8000'.  Human triggered slides 1-3' deep are unlikely, yet possible in specific areas.  If you want to avoid even these odds, choose slopes well less than 35 degrees in steepness with  nothing steeper above.  The danger of wet avalanche activity will, like clockwork, rise to MODERATE on the steep sunlit slopes with daytime warming.",Utah
1,21,2014,"The avalanche danger is MODERATE on mid and upper elevation slopes.  On slopes facing northwest through southeast, the concern is triggering a deeper slide breaking on facets.  Avoiding terrain steeper than 35 degrees and thinner snowpack areas can reduce your chance of triggering a slide.
On slopes facing east through south through west, the avalanche danger of wet sluffs increases to MODERATE each day with heating.",Utah
1,16,2014,"The avalanche danger remains at Level 3 (CONSIDERABLE) – large avalanches are possible in specific terrain.  Although the probability of triggering an avalanche is small, if you do, the avalanche will be very large, deep and difficult to survive.   This deep slab problem is most pronounced on northwest through north through easterly facing slopes, above about 9,500.  The avalanche danger for wet slides will rise to MODERATE on and below steep sunny slopes as the day heats up.
Even on the more dangerous aspects, you can always find much safer terrain on slopes less steep than about 33 degrees, not directly below or connected to the side of a steeper slope.",Utah
1,8,2014,INCREASING AVALANCHE DANGER THROUGH THE WEEKEND.  For today there is a MODERATE avalanche danger.  Human triggered avalanches are possible in localized areas.  Avoid slopes over 35 degrees in steepness with recent deposits of wind drifted snow on lee sides of the higher ridges.  Keep in mind that there is an abundance of very weak faceted snow that is being covered up with new snow and wind drifted snow.,Utah
1,7,2014,Most terrain has a LOW danger.  Pockets of MODERATE danger exist above 8500'.   Avalanches may be possible in isolated areas or extreme terrain. Continue to practice safe travel protocol in steep terrain.,Utah
1,5,2014,There is an overall MODERATE avalanche danger today.  Human triggered avalanches are possible.  Watch for areas with recent deposits of wind drifted snow mainly on the more easterly facing slopes.  Keep in mind that you may find crossloaded terrain features on many aspects.  The danger is more pronounced along the upper elevation ridges.,Utah
1,4,2014,There is an overall MODERATE avalanche danger today.  Human triggered avalanches are possible.  Watch for fresh drifts on the northeast through southeast facing aspects.  Watch for crossloaded pockets of wind drifted snow on all aspects.,Utah
1,3,2014,"A MODERATE danger exists on mid and upper elevation, west through north through easterly facing slopes. Large avalanches are possible in isolated areas.   Low probability, high consequence. What's your level of acceptable risk? Also don't overlook the recent wind-drifting - continue to avoid the smooth, rounded recent deposits of wind drifted snow above about 8000' (on primarily north through east through southeast facing slopes).",Utah
1,2,2014,"A MODERATE danger exists on mid and upper elevation, west through north through easterly facing slopes. Large avalanches are possible in isolated areas.   Low probability, high consequence. What's your level of acceptable risk? Also don't overlook the recent wind-drifting - continue to avoid the smooth, rounded recent deposits of wind drifted snow (on primarily north through east through southeast facing slopes).",Utah
1,1,2014,"The avalanche danger is MODERATE on mid and upper elevation, west through north through easterly facing slopes. Large avalanche are possible in isolated areas (Danger Scale).   The chance of triggering a slide is not high, but the consequences if you get caught are – a deep slide, breaking out near the ground.  Avoiding travel on steep slopes facing west through north through east avoids most of the problem slopes.    Wind drifts will be more wide spread today, and should be avoided on all steep slopes.  A triggered wind drift has the potential to release a deeper, larger slide.",Utah
12,27,2014,"The avalanche danger is MODERATE on upper elevation slopes facing northwest through east, where in isolated places, larger slides can still be triggered on slopes of approaching 35 degrees and steeper.  Avoid all steep slopes with recent drifts of wind blown snow.
Take advantage of the lower avalanche danger on the more southerly facing slopes and excellent riding conditions on the low angle slopes of all aspects.",Utah
12,20,2014,"The avalanche danger is MODERATE today on any slope with new drifts of wind blown snow.   These cracky wind drifts will be most widespread on the north through easterly facing slopes, in the upper elevation terrain.  Also avoid getting caught or knocked off balance in one of the long running sluffs can be triggered on steep slopes facing northwest through northeast at the upper elevations.  In these same places, there is an isolated chance of triggering an old hard wind drift.  Avalanche Watch issued - rapidly increasing avalanche danger Sunday thorough Monday.",Utah
12,18,2014,"The avalanche danger is mostly LOW, with pockets of MODERATE danger on steep northerly through northeast facing slopes at the upper elevations.  There, it is possible to trigger an isolated slab avalanche – a buried old hard wind drift.  The thin snow cover means any ride in an avalanche would a dangerous proposition, hitting unforgiving rocks and logs.  Shallow, loose snow sluffs can also be started on steep, shady slopes.",Utah
12,17,2014,Pockets of MODERATE avalanche danger exist for lingering wind drifts as well as loose snow/point-release avalanches.  Shooting cracks on the slope from your weight will be an obvious clue of instability.  It's possible that an initiated avalanche in northwest to easterly facing terrain may pull out an older wind drift sitting on faceted snow from last week.,Utah
12,16,2014,A MODERATE avalanche danger exists for overnight and developing wind drifts as well as loose snow/point-release avalanches.  Shooting cracks on the slope from your weight will be an obvious clue of instability.  It's possible that an initiated avalanche in northwest to easterly facing terrain may pull out an older wind drift sitting on faceted snow from last week.,Utah
12,15,2014,"There is a MODERATE danger of human triggered avalanches from old pre-storm wind slabs deposited on weak faceted snow.  These are cleverly concealed by the new snow.  You could find localized problems mainly above 8,500' on NW, N, NE and E facing slopes.",Utah
12,14,2014,"The avalanche danger is MODERATE on steep slopes facing northwest through east at the mid and upper elevations, especially in areas that received the greater snow amounts.  Old hard wind slabs hidden beneath the new snow could crack out under the weight of a person, sending you for a ride.  Sluffs and new soft wind drifts can also be also triggered, especially on steep, shady slopes.  The snow cover is still very shallow and rugged ground cover makes even a short ride in a slide a dangerous proposition.",Utah
12,13,2014,"The avalanche danger is MODERATE on steep slopes facing north through north through easterly at the mid and upper elevations.  Old hard wind slabs hidden beneath the new snow are hard to identify, and could crack out under the weight of a person, sending you for a ride.  Shallow sluffs and new soft wind drifts can also be also triggered, especially on steep, shady slopes.",Utah
12,12,2014,"Avoid all slopes steeper than about 30 degrees with recent deposits of wind drifted snow.  They will look smooth and rounded and often sound hollow or feel ""slabby."" there is a MODERATE danger of human triggered avalanches on any slope with recent wind deposits.  You can find safer terrain on wind eroded slopes or all slopes less steep than 30 degrees including locally-connected terrain.",Utah
12,4,2014,Most terrain has a LOW avalanche danger.  A MODERATE danger exists in the highest northwest through east facing terrain where you may find some sensitive fresh wind drifts or the chance for triggering a persistent slab avalanche.  Continue to evaluate the upper elevation terrain and snowpack carefully.,Utah
12,3,2014,"An overall MODERATE danger exists in the backcountry for human triggered slides 1-3' deep and a couple hundred feet wide.  These Low-Probability/High-Consequence bone-snappers are found predominantly on west to north to east facing slopes above 8500'.  Cornice drops, previous tracks, and slope cuts tend to provide little to no information for these conditions.  These slides may also be triggered at a distance.  The danger associated with any new snow and wind may rise toward Moderate but will be generally harmless and short-lived.",Utah
12,2,2014,"A MODERATE danger exist in the northwest to north to northeast facing terrain above about 9000'.   We're trending toward a Low-Probability-High-Consequence regime where uncertainty remains high.  Uncertainty in my book = conservative decision making.
Probably the best and safest terrain would be mid elevation shady terrain no steeper than 30 degrees or so (with nothing steeper above).",Utah
12,1,2014,There is a MODERATE avalanche danger today.  Watch for areas where the new snow may be blown into deeper drifts which may be sensitive to the weight of a person.  Also keep in mind that there may be weak snow near the ground in the highest northerly facing terrain.  Approach that terrain with a lot of caution.,Utah
11,30,2014,"The avalanche danger is MODERATE in the Ogden area mountains.   Also avoid any steep slope with fresh drifts of wind-blown snow, and check out the bonding of the new snow to the old.  Be aware that the old snow sitting on the ground has weakened on the northerly facing slopes, and if the snow piles up more than expected, it will become sensitive.",Utah
11,29,2014,"The avalanche danger is MODERATE on steep, upper elevation slopes facing northwest through north through east, with any drifts of wind blown snow.  Avalanches can still break to the ground.   If you are searching for the softer snow on these shady slopes, choose low angle terrain, with slopes gentler than about 30 degrees in steepness with nothing steep directly above you.  Also avoid any fresh drifts of wind-blown snow at the mid elevations and steep slopes with punchy, damp snow.",Utah
11,27,2014,There is a MODERATE avalanche danger in the Ogden area mountains today.  There is a minor chance you could trigger a slab avalanche in the highest north facing terrain.  Anticipate minor wet activity also.,Utah
11,26,2014,The avalanche danger is MODERATE in the upper elevation northwest through east facing slopes that are steeper than about 35 degrees above around 9500 feet.  Watch for new wind drifts and sensitive cornices along upper elevation lee slopes.  Also keep in mind the sunny slopes and lower elevations will become wet and may produce loose snow slides.,Utah
11,14,2014,"Although we have a LOW avalanche danger today, it will almost certainly rise to at least MODERATE Saturday through the weekend on steep slopes above about 9,500' that face northwest, north and northeast.
We'll update the avalanche forecast as the snow arrives and through the weekend.",Utah
4,14,2024,"The overall avalanche danger is LOW this morning but will quickly rise to MODERATE as strong sunshine warms steep aspects facing east, south, and west for Wet Snow. Avalanche activity may involve loose-wet avalanches, wet slab avalanches, cornice fall, and lastly glide avalanches. 


Timing is everything - move off of and out from under steep slopes once the snow becomes wet and unsupportable.

Slide-for-life conditions do exist on some upper-elevation terrain where the snow is hard and frozen.",Utah
4,13,2024,"The overall avalanche danger is LOW this morning but quickly rises to MODERATE on steep aspects facing east, south, and west for Wet Snow. Avalanche activity may involve loose-wet snow avalanches and larger wet slabs. Both natural and human-triggered cornice falls are possible. 


Timing is everything - move off of and out from under steep slopes once the snow becomes wet and unsupportable.",Utah
4,12,2024,"The overall avalanche danger is LOW this morning and rises to MODERATE on steep aspects facing west, south, and east at the low and mid elevations as the snow warms. Avalanche activity may involve smaller loose-wet snow avalanches and larger wet slabs. Both natural and human-triggered cornice falls are possible.



Timing is everything - move off of steep slopes once the snow becomes wet and unsupportable.",Utah
4,11,2024,"The overall avalanche danger is LOW this morning but could rise to MODERATE on the southern end of the compass as the day warms up.

Pay attention to changing conditions and avoid being on steep solar aspects if the snow has become wet and unsupportable. Steer clear of being on or under large overhanging cornices, which may break back further than expected and may also trigger an avalanche below.",Utah
4,9,2024,"With direct sun and heating, the danger for wet avalanches will rise to MODERATE (or higher) on all steep solar aspects.  
HEADS UP!  Increasing winds along the higher elevations will lead to changing conditions.   Look for a developing MODERATE danger for wind drifted snow avalanches, primarily on steep north to east to south facing terrain.",Utah
4,8,2024,"Areas of MODERATE avalanche danger exist in the upper elevations for lingering pockets of wind drifted snow.  These pockets of soft slab will be primarily found on steep north to east to south facing terrain. 
The danger for wet avalanches will also rise to MODERATE (or higher) on all steep solar aspects.  Cloud cover will be a wild card across the range - you'll need to watch how the snow is changing under your feet and adjust accordingly.",Utah
4,5,2024,"The avalanche danger is LOW, but could rise to MODERATE during the afternoon as gusty winds drift new snow into shallow soft slabs of wind-drifted snow at the mid and upper elevations.


Expect a rising avalanche danger this weekend with winds and periods of heavy snow.",Utah
4,2,2024,"This morning, there is MODERATE avalanche danger on all aspects at mid and upper elevations, where triggering a soft slab of wind-drifted snow remains possible.

Throughout the day, the strong sun and warm temperatures will cause the avalanche danger to rise to MODERATE at all elevations facing east, south, and west as the slopes heat up and the snow becomes wet. Dealing with wet snow is a matter of timing, and avoiding being on damp surfaces during the warmest part of the day is the best approach.

Avoid traveling on or underneath corniced ridgelines, as they may collapse due to warming.",Utah
3,27,2024,"This morning, there is MODERATE avalanche danger on all aspects at mid and upper elevations, where human-triggered soft slab avalanches are possible.
Throughout the day, the strong sunshine will cause avalanche danger will rise to MODERATE at all elevations facing east-south-west, where it will be possible for humans to trigger wet loose snow avalanches that could lead to shallow wet slab avalanches on steep solar aspects. Dealing with a wet snow problem is a matter of timing, and avoiding being on damp surfaces during the warmest part of the day is the best approach.",Utah
3,26,2024,"Today, there is a MODERATE avalanche danger on all aspects at the mid and upper elevations where human triggered soft slab avalanches are possible. The avalanche danger is LOW in lower elevation terrain.  

Evaluate snow and terrain carefully today as the likelihood of triggering an avalanche will increase with additional precipitation, wind transport, and any hint of March sun that may create periods of increased instability.",Utah
3,25,2024,"There is a MODERATE avalanche danger on all aspects at the mid and upper elevations where human triggered soft slab avalanches are possible. The avalanche danger is LOW in lower elevation terrain.  

Today, avalanches will fail on a density change within the newest snow. During periods of heavy snowfall or wind transporting snow the likelihood of triggering an avalanche will increase.",Utah
3,21,2024,"The avalanche danger is currently LOW this morning. However, with a poor overnight refreeze and temperatures expected to climb well into the 40s F, the danger may rise to MODERATE for wet snow avalanches on steep solar aspects and some lower elevation polar aspects during periods of strong sunshine before a weak front moves through the area late this afternoon.
Watch for changing conditions; once the snow becomes wet, unsupportable, and unstable, it's time to move off of these aspects.
Avoid traveling on or underneath corniced ridgelines, as cornices may collapse due to warming. Terrain prone to glide avalanches should also be avoided.",Utah
3,20,2024,"The avalanche danger is LOW this morning, but it will rise to MODERATE for wet snow avalanches on all steep solar (southerly) aspects and some lower elevation polar (northerly) aspects as the slopes heat up. It's time to move off of these aspects once the snow becomes wet, unsupportable, and unstable.
Avoid traveling on or underneath corniced ridgelines, as cornices may collapse due to warming.
Terrain that is prone to glide avalanches should also be avoided.",Utah
3,19,2024,"The avalanche danger will rise to MODERATE for wet snow avalanches on all steep solar (southerly) aspects and some lower elevation polar (northerly) aspects.  It's time to move off of these aspects once the snow becomes wet, unsupportable, and unstable. 



Avoid traveling on or underneath corniced ridgelines as cornices may collapse due to warming.



Terrain that is prone to glide avalanches should also be avoided.",Utah
3,18,2024,"The avalanche danger will again rise to MODERATE for wet avalanches on all steep solar aspects and some lower elevation polar aspects.  Don't overstay your welcome on (or below) terrain once the snow becomes wet, unsupportable, and unstable.  
Cornice-fall, glide avalanches, and roof-alanches should be on your radar this week.",Utah
3,17,2024,"The avalanche danger will rise to MODERATE at all elevations facing east-south-west, where it will be possible for humans to trigger wet loose snow avalanches that could lead to shallow wet slab avalanches on steep solar aspects. All other aspects have a LOW avalanche danger.
Dealing with a wet-snow problem is a matter of timing and avoiding being on damp surfaces during the warmest part of the day is the best approach.",Utah
3,16,2024,"The avalanche danger is MODERATE in upper elevation terrain, where it will be possible for humans to trigger wind-drifted snow avalanches near ridgelines and on terrain features lower on the slope.  With strong winds over the last few days, you may find areas of wind-drifted snow below 9,500' that will be sensitive to backcountry travelers and act more like high-elevation terrain.
Outside of the wind zone there is a LOW avalanche danger.  With daytime warming there will be rollerballs, pinwheels, and small point releases potentially leading to shallow wet slab avalanches on solar aspects and the lowest elevation northerly facing terrain.",Utah
3,13,2024,"The avalanche danger is MODERATE at the mid and upper elevations where human-triggered avalanches involving long-running sluffs and soft slabs of new snow up to a foot thick are possible. The avalanche danger is LOW at low elevations.


The new snow will quickly become more reactive today during any period of heavy snowfall or increase in winds.",Utah
3,10,2024,"The Avalanche danger is MODERATE on steep upper-elevation slopes for shallow soft or hard slabs of wind-drifted snow.
As the sun warms the snow surface the avalanche danger could rise to MODERATE for shallow wet-loose avalanches. 

You will find a LOW avalanche danger in terrain protected by the sun and wind. This is also where the best riding will be.",Utah
3,9,2024,"The avalanche danger is LOW on slopes facing northwest through east where normal caution is advised. Here, we have generally safe avalanche conditions, and backcountry travelers should watch for unstable snow on isolated terrain features. Remember that the mountains are a wild environment, and mountain travel is inherently dangerous. 
On sunny slopes, the avalanche danger will quickly rise to MODERATE as the strong March sun heats the snow surface, eventually making it unstable. Don't overstay your welcome on steep sunlit slopes today.",Utah
3,8,2024,"The avalanche danger is MODERATE on wind-drifted slopes at the upper elevations where triggering shallow soft slabs of wind-drifted snow are possible. The avalanche danger is LOW at the low and mid elevations. Watch for long-running sluffing in the dry new snow in steep northerly-facing terrain and sluffing in loose, wet snow on south and west aspects.

If you choose to step into bigger terrain, evaluate each slope carefully for wind-drifted snow or thinner, rockier slopes where it is possible to trigger an avalanche. Consider the consequences of your terrain choices if you get caught in even a small avalanche.",Utah
3,7,2024,"Today, there is a  MODERATE avalanche danger on upper elevation steep terrain for lingering wind-drifted snow avalanches. The avalanche danger is LOW in mid and lower elevation terrain.
You will see dry loose avalanches in steep terrain at all elevations on the shady side of the compass and may see wet snow with daytime warming.

As you step out into bigger terrain evaluate each slope carefully for areas of wind-drifted snow or  thinner places that may have avalanched earlier this season. These steeper locations will be rockier and have a shallower snowpack. They are the places where it would be possible to trigger an avalanche.",Utah
3,6,2024,"Today, there is a  MODERATE avalanche danger on mid and upper elevation steep terrain where it will be possible to trigger 1-2' thick soft and hard slabs of wind drifted snow. The avalanche danger is LOW in lower elevation terrain.
Watch for and avoid sluffing of the newest snow in steep terrain at all elevations on the shady side of the compass, and avoid wet snow with afternoon warming at lower elevations.",Utah
3,5,2024,"Areas of MODERATE avalanche danger exist on many steep wind drifted slopes across the compass. 
You can still trigger pockets of 1-2' thick soft and hard slabs of wind drifted snow even along the low elevation bands in exposed terrain.  Keep an eye on the sluffing of the newest lower density snow in steep terrain.",Utah
3,4,2024,"A MODERATE avalanche danger exists on many steep wind drifted slopes across the compass.  You can trigger 1-2' thick soft and hard slabs of wind drifted snow even along the low elevation bands in exposed terrain.  Note that many drifts will be found in unusual locations.  Cornices, too, are becoming unruly and may break back well beyond the ridgelines.",Utah
3,1,2024,"The avalanche danger is MODERATE  at the mid and upper elevations on slopes with new and recent slabs of wind-drifted snow. Fresh wind drifts may be found on all aspects, including well-down into drainage bottoms which are usually wind-protected. The avalanche danger is LOW at low elevations.
Stay well back from ridgelines as cornices are large and sensitive, including breaking off naturally.


The avalanche danger will be on the rise through this weekend with strong winds and heavy snowfall arriving by Saturday afternoon.",Utah
2,29,2024,"Areas of MODERATE avalanche danger will be found for both lingering and developing soft slabs of wind drifted snow today.  You can still trigger 1-2' thick slabs of wind drifted snow in steep terrain and primarily on north to east to south facing slopes.  Cornices have become large and unruly: they are calving naturally and triggering new soft slabs on the slope below.  Give them a wide berth.  
The danger for wet avalanches will rise to MODERATE on all steep sunlit slopes and some low elevation shady slopes today with daytime warming.",Utah
2,28,2024,"A MODERATE avalanche danger exists on all freshly wind drifted slopes today.  You can trigger 1-2' thick slabs of wind drifted snow on nearly all aspects and elevations, but they will be most pronounced on mid and upper elevation north through east through south facing slopes.  Cornices have become large and unruly: they are calving naturally and triggering new soft slabs on the slope below.  Give them a wide berth.  
Keep an eye on how the sun and rapid warming affects the new snow.  I think we'll be able to skate by today without much wet activity (?), but tomorrow will be a different story.",Utah
2,26,2024,"Today, there is a MODERATE avalanche danger on upper-elevation slopes where it will be possible to trigger wind-drifted snow avalanches near ridgelines and terrain features; and at mid elevations facing east  and southeast where you may trigger a persistent weak layer avalanche that breaks on facets above a crust 1'-3' deep.

The avalanche danger may rise to MODERATE on other aspects and elevations later this afternoon with the approach of a new storm that is forecast to bring increased wind speeds, new snow and dropping temperatures to the area.",Utah
2,25,2024,"Today, the avalanche danger is MODERATE across mid and upper-elevation slopes facing east, southeast, south, and southwest where triggering a persistent weak layer avalanche that breaks to a crust with faceted snow 1-3 feet deep is possible. Additionally, there is a MODERATE avalanche danger across all upper-elevation terrain for stubborn slabs of wind-drifted snow.

On low-elevation slopes facing southwest through south and southeast, the avalanche danger may rise to MODERATE as the snow surface heats up, potentially leading to small wet-loose avalanches on solar aspects. The remaining aspects have a LOW avalanche danger.


It's crucial to carefully evaluate snow and terrain today, identifying potential hazards, as human-triggered avalanches are possible.",Utah
2,24,2024,"Today, the avalanche danger is MODERATE across mid and upper-elevation slopes facing east, southeast, south, southwest, and west where triggering a persistent weak layer avalanche that breaks to a crust with faceted snow 1-3 feet deep is possible. Additionally, there is a MODERATE avalanche danger across all upper-elevation terrain for both hard or soft slabs of wind-drifted snow.

On slopes facing southwest through south and southeast, the avalanche danger will rise to MODERATE as the snow surface heats up, potentially leading to small wet-loose avalanches on solar aspects. On mid and upper-elevation slopes facing southeast, any wet avalanches may trigger larger slab avalanches, failing on the persistent weak layer (PWL). The remaining aspects have a LOW avalanche danger.


It's crucial to carefully evaluate snow and terrain today, identifying potential hazards, as human-triggered avalanches are possible.",Utah
2,14,2024,"Today, the avalanche danger is MODERATE on mid and upper-elevation slopes facing west through north through east, where it is possible to trigger a hard slab avalanche breaking 4-6' deep on buried faceted snow. There is also a MODERATE avalanche danger for shallow soft or hard slabs of wind-drifted snow. These drifts may be 6-12 inches deep and up to 100 feet wide.  
Evaluate the snow and terrain carefully; identify and avoid areas of concern. Human-triggered avalanches are possible today.",Utah
2,2,2024,"The avalanche danger is MODERATE at the mid and upper elevations where soft slabs of new snow or wind-drifted snow may be sensitive, especially during any period of heavy snowfall or wind-drifting. Watch for signs of cracking as an indication of instability.
There is also a possibility of triggering a large and dangerous avalanche failing in a buried persistent weak layer on steep mid and upper-elevation slopes facing west through north and southeast. If you trigger one of these avalanches, it will break 3-6' deep and well over a hundred feet wide.
There is a LOW danger at low elevations.


Expect a rising avalanche danger with snow and wind forecast through much of the next 7 days.",Utah
2,1,2024,"Today, there is a MODERATE avalanche danger that exists on steep west to north to southeast facing slopes for triggering a 2-5' thick hard slab avalanche that fails on a buried persistent weak layer of faceted snow. We also have a MODERATE avalanche danger for triggering a shallow soft or hard slab of Wind-Drifted Snow.
As the storm moves in, be willing to change and adjust your travel plans based on changing avalanche conditions. The avalanche danger will be on the rise through the weekend.",Utah
1,28,2024,"The avalanche danger is MODERATE today. Evaluate snow and terrain carefully to identify thin, rocky, steep areas where slab avalanches may fail in a persistent weak layer buried 2-5' deep.
Temperature affected slopes will start off with a LOW danger that will rise to MODERATE throughout the day with warming temperatures.  If you start to see wet snow falling off of rocks or trees or are sinking up to your boot tops it's time to get off the slope.",Utah
1,27,2024,"The avalanche danger is MODERATE on all slopes facing northwest through north and east, and mid and upper elevation slopes facing west and southeast. All other slopes have a LOW avalanche danger.

MODERATE danger with a buried persistent weak layer is not a green light nor is it the same as MODERATE danger with another type of avalanche problem. Evaluate snow and terrain carefully to identify thin, rocky, steep areas where slab avalanches may fail in a persistent weak layer buried 2-5' deep. 

With today's warming you may see wet loose avalanche activity on lower or mid elevation slopes out of the wind zone.",Utah
1,6,2024,"The avalanche danger is MODERATE across all mid and upper elevations. The two avalanche concerns for today are (1) sensitive soft slabs of wind-drifted snow (2) sluffing (dry-loose avalanches) within the new snow. MODERATE danger means human-triggered avalanches are possible. 
Heads up: If the winds from the south blow harder than forecast the avalanche danger could quickly spike to CONSIDERABLE. Look for and avoid slopes that are being loaded by the wind. Cracking and collapsing are bulls-eye clues to unstable snow.",Utah
